station,date,co,no2,o3,pm10,pm25,humidity,so2,year,month,day,day_of_week,,AQI_PM25,AQI_PM10,AQI_NO2,AQI_SO2,AQI_CO,AQI_O3,FINAL_AQI
NACHARAM ,02-12-2023,1.151666667,7.635416667,12.55541667,101.2975,30.65708333,36.64791667,7.616666667,2023,2,12,Sunday,,50.42058908,101.1976678,9.544270833,9.520833333,58.43166667,12.55541667,101.1976678
NACHARAM ,2/13/2023,0.392083333,7.7425,14.48333333,105.58125,33.31833333,30.37125,6.20875,2023,2,13,Monday,,54.91718391,104.0439178,9.678125,7.7609375,19.60416667,14.48333333,104.0439178
NACHARAM ,2/14/2023,0.696666667,7.685833333,12.16083333,93.7325,28.63833333,30.28041667,7.124583333,2023,2,14,Tuesday,,47.73055556,93.7325,9.607291667,8.905729167,34.83333333,12.16083333,93.7325
NACHARAM ,2/15/2023,0.86875,7.105833333,16.03416667,90.72541667,45.835,29.20541667,7.34125,2023,2,15,Wednesday,,76.06603448,90.72541667,8.882291667,9.1765625,43.4375,16.03416667,90.72541667
NACHARAM ,2/16/2023,0.70125,8.1075,14.645,82.39291667,33.2825,30.48666667,9.250416667,2023,2,16,Thursday,,54.85663793,82.39291667,10.134375,11.56302083,35.0625,14.645,82.39291667
NACHARAM ,2/17/2023,1.107916667,8.419583333,11.76125,95.23125,28.52875,28.80416667,8.805833333,2023,2,17,Friday,,47.54791667,95.23125,10.52447917,11.00729167,56.28791667,11.76125,95.23125
NACHARAM ,2/18/2023,1.05,7.877083333,14.25875,97.00666667,36.24875,48.62458333,7.62125,2023,2,18,Saturday,,59.86857759,97.00666667,9.846354167,9.5265625,53.45,14.25875,97.00666667
NACHARAM ,2/19/2023,0.687916667,7.863333333,12.7275,90.17791667,42.52291667,60.83416667,7.09125,2023,2,19,Sunday,,70.46975575,90.17791667,9.829166667,8.8640625,34.39583333,12.7275,90.17791667
NACHARAM ,2/20/2023,0.823333333,7.277083333,15.78333333,92.78458333,39.5025,53.97625,8.187916667,2023,2,20,Monday,,65.3662931,92.78458333,9.096354167,10.23489583,41.16666667,15.78333333,92.78458333
NACHARAM ,2/21/2023,1.034166667,7.075416667,15.88083333,105.72125,43.84625,43.63541667,6.985833333,2023,2,21,Tuesday,,72.70573276,104.1369379,8.844270833,8.732291667,52.67416667,15.88083333,104.1369379
NACHARAM ,2/22/2023,1.435416667,7.14125,11.93458333,98.925,37.70625,42.48541667,6.083333333,2023,2,22,Wednesday,,62.33125,98.925,8.9265625,7.604166667,72.33541667,11.93458333,98.925
NACHARAM ,2/23/2023,1.225833333,7.1675,11.80125,88.55208333,31.335,42.66583333,6.254583333,2023,2,23,Thursday,,51.56603448,88.55208333,8.959375,7.818229167,62.06583333,11.80125,88.55208333
NACHARAM ,2/24/2023,1.193333333,6.860555556,13.17611111,75.86444444,30.53388889,46.31388889,5.771111111,2023,2,24,Friday,,50.21243295,75.86444444,8.575694444,7.213888889,60.47333333,13.17611111,75.86444444
NACHARAM ,2/25/2023,1.023478261,6.537826087,13.94521739,102.483913,32.34869565,36.0026087,7.596521739,2023,2,25,Saturday,,53.27883058,101.9859556,8.172282609,9.495652174,52.15043478,13.94521739,101.9859556
NACHARAM ,2/26/2023,1.192666667,7.811333333,12.08266667,98.814,29.33666667,38.938,6.460666667,2023,2,26,Sunday,,48.89444444,98.814,9.764166667,8.075833333,60.44066667,12.08266667,98.814
NACHARAM ,2/28/2023,0.43,6.244347826,15.77695652,90.15130435,30.67608696,44.04565217,9.968695652,2023,2,28,Tuesday,,50.45269865,90.15130435,7.805434783,12.46086957,21.5,15.77695652,90.15130435
SYMPHONY,02-01-2023,0.90173913,2.753913043,7.74826087,71.67652174,43.02217391,42.58521739,7.035217391,2023,2,1,Wednesday,,71.31332834,71.67652174,3.442391304,8.794021739,45.08695652,7.74826087,71.67652174
SYMPHONY,02-02-2023,0.85125,2.68625,7.41625,54.57416667,34.57458333,31.85041667,7.376666667,2023,2,2,Thursday,,57.03981322,54.57416667,3.3578125,9.220833333,42.5625,7.41625,57.03981322
SYMPHONY,02-03-2023,0.727083333,4.127916667,8.8925,50.39916667,30.26083333,31.89583333,8.00125,2023,2,3,Friday,,49.75106322,50.39916667,5.159895833,10.0015625,36.35416667,8.8925,50.39916667
SYMPHONY,02-04-2023,0.690833333,6.095,6.769583333,52.87541667,34.45666667,32.04708333,7.910416667,2023,2,4,Saturday,,56.84057471,52.87541667,7.61875,9.888020833,34.54166667,6.769583333,56.84057471
SYMPHONY,02-05-2023,0.7975,3.950833333,10.07416667,51.315,32.16875,31.43083333,7.662083333,2023,2,5,Sunday,,52.97478448,51.315,4.938541667,9.577604167,39.875,10.07416667,52.97478448
SYMPHONY,02-06-2023,0.78375,2.912083333,9.7575,54.95875,34.81666667,39.11041667,5.739166667,2023,2,6,Monday,,57.44885057,54.95875,3.640104167,7.173958333,39.1875,9.7575,57.44885057
SYMPHONY,02-07-2023,0.704166667,2.45625,7.495,50.98291667,31.62625,41.67291667,6.647916667,2023,2,7,Tuesday,,52.05814655,50.98291667,3.0703125,8.309895833,35.20833333,7.495,52.05814655
SYMPHONY,02-08-2023,0.668888889,2.83,7.837777778,50.43722222,30.47666667,43.43833333,7.530555556,2023,2,8,Wednesday,,50.11574713,50.43722222,3.5375,9.413194444,33.44444444,7.837777778,50.43722222
SYMPHONY,02-09-2023,0.713478261,2.626086957,10.5626087,62.52695652,38.23090909,35.04217391,6.319130435,2023,2,9,Thursday,,63.21774295,62.52695652,3.282608696,7.898913043,35.67391304,10.5626087,63.21774295
SYMPHONY,02-10-2023,0.689583333,2.664166667,8.652083333,52.16541667,26.61375,32.95375,7.1625,2023,2,10,Friday,,44.35625,52.16541667,3.330208333,8.953125,34.47916667,8.652083333,52.16541667
SYMPHONY,02-11-2023,0.723333333,3.029583333,8.135416667,51.5575,26.57916667,34.24041667,8.5025,2023,2,11,Saturday,,44.29861111,51.5575,3.786979167,10.628125,36.16666667,8.135416667,51.5575
SYMPHONY,02-12-2023,0.699166667,3.700833333,7.772083333,54.18291667,28.1675,33.28625,8.81875,2023,2,12,Sunday,,46.94583333,54.18291667,4.626041667,11.0234375,34.95833333,7.772083333,54.18291667
SYMPHONY,2/13/2023,0.611666667,3.63625,7.81875,46.33416667,21.58708333,24.69708333,8.257916667,2023,2,13,Monday,,35.97847222,46.33416667,4.5453125,10.32239583,30.58333333,7.81875,46.33416667
SYMPHONY,2/14/2023,1.46,3.517916667,13.34875,58.45,38.58869565,32.66875,8.913333333,2023,2,14,Tuesday,,63.82227886,58.45,4.397395833,11.14166667,73.54,13.34875,73.54
SYMPHONY,2/15/2023,0.927083333,7.499583333,10.78708333,56.02833333,37.48875,29.52583333,11.47541667,2023,2,15,Wednesday,,61.96375,56.02833333,9.374479167,14.34427083,46.35416667,10.78708333,61.96375
SYMPHONY,2/16/2023,1.147083333,7.605416667,12.70083333,53.51041667,34.97541667,31.46541667,11.09333333,2023,2,16,Thursday,,57.71708333,53.51041667,9.506770833,13.86666667,58.20708333,12.70083333,58.20708333
SYMPHONY,2/17/2023,0.824166667,6.925,15.04041667,58.44125,35.35875,30.05833333,9.0325,2023,2,17,Friday,,58.36478448,58.44125,8.65625,11.290625,41.20833333,15.04041667,58.44125
SYMPHONY,2/18/2023,0.960833333,7.823333333,16.61208333,52.1425,32.03041667,34.35583333,7.59875,2023,2,18,Saturday,,52.74104885,52.1425,9.779166667,9.4984375,48.04166667,16.61208333,52.74104885
SYMPHONY,2/19/2023,1.0225,7.245,14.53458333,46.90791667,29.30416667,41.82083333,10.83833333,2023,2,19,Sunday,,48.84027778,46.90791667,9.05625,13.54791667,52.1025,14.53458333,52.1025
SYMPHONY,2/20/2023,0.849166667,7.34125,6.88875,50.34416667,30.12208333,24.52916667,8.762083333,2023,2,20,Monday,,49.51662356,50.34416667,9.1765625,10.95260417,42.45833333,6.88875,50.34416667
SYMPHONY,2/21/2023,0.925,7.161666667,16.72666667,51.38291667,33.07291667,34.6125,8.217916667,2023,2,21,Tuesday,,54.50251437,51.38291667,8.952083333,10.27239583,46.25,16.72666667,54.50251437
SYMPHONY,2/22/2023,0.7225,5.555833333,18.62083333,54.61521739,38.24045455,29.14625,5.742083333,2023,2,22,Wednesday,,63.23387147,54.61521739,6.944791667,7.177604167,36.125,18.62083333,63.23387147
SYMPHONY,2/23/2023,0.769583333,6.600833333,10.27666667,47.94625,37.13458333,33.6375,7.284583333,2023,2,23,Thursday,,61.36533046,47.94625,8.251041667,9.105729167,38.47916667,10.27666667,61.36533046
SYMPHONY,2/24/2023,1.042916667,6.499583333,14.84083333,55.89761905,40.134,34.33291667,7.27875,2023,2,24,Friday,,66.43331034,55.89761905,8.124479167,9.0984375,53.10291667,14.84083333,66.43331034
SYMPHONY,2/25/2023,0.9375,6.605833333,16.61541667,46.10916667,27.07083333,26.82,9.160833333,2023,2,25,Saturday,,45.11805556,46.10916667,8.257291667,11.45104167,46.875,16.61541667,46.875
SYMPHONY,2/26/2023,0.915,7.281666667,15.7575,48.99833333,31.11833333,24.56083333,7.763333333,2023,2,26,Sunday,,51.19994253,48.99833333,9.102083333,9.704166667,45.75,15.7575,51.19994253
SYMPHONY,2/27/2023,0.55,6.235416667,15.44791667,57.42666667,29.05333333,24.40083333,8.054583333,2023,2,27,Monday,,48.42222222,57.42666667,7.794270833,10.06822917,27.5,15.44791667,57.42666667
SYMPHONY,2/28/2023,0.545833333,4.63375,14.02041667,56.23958333,38.65166667,24.68708333,8.614583333,2023,2,28,Tuesday,,63.92867816,56.23958333,5.7921875,10.76822917,27.29166667,14.02041667,63.92867816
Sanathnagar,02-01-2023,0.932697917,7.331216667,17.75433333,,75.04166667,54.91166667,3.371066667,2023,2,1,Wednesday,,148.9353448,0,9.164020833,4.213833333,46.63489583,17.75433333,148.9353448
Sanathnagar,02-02-2023,0.740910429,6.881583333,18.51383333,,39.33333333,47.74666667,3.159283292,2023,2,2,Thursday,,65.08045977,0,8.601979167,3.949104115,37.04552146,18.51383333,65.08045977
Sanathnagar,02-03-2023,0.797683338,10.46063333,18.13816667,,38.08333333,39.48833333,4.883024958,2023,2,3,Friday,,62.9683908,0,13.07579167,6.103781198,39.88416688,18.13816667,62.9683908
Sanathnagar,02-04-2023,1.164560417,11.32778333,18.44033333,,78.08333333,42.31083333,5.273841667,2023,2,4,Saturday,,159.3189655,0,14.15972917,6.592302083,59.06346042,18.44033333,159.3189655
Sanathnagar,02-05-2023,1.118283333,8.975433333,18.08916667,,54.79166667,43.50833333,4.122133333,2023,2,5,Sunday,,91.19971264,0,11.21929167,5.152666667,56.79588333,18.08916667,91.19971264
Sanathnagar,02-06-2023,1.041472917,8.056583333,19.37133333,,48.58333333,50.60125,3.6418,2023,2,6,Monday,,80.70977011,0,10.07072917,4.55225,53.03217292,19.37133333,80.70977011
Sanathnagar,02-07-2023,0.932220833,6.644233333,19.12633333,,46.625,54.13958333,2.964966667,2023,2,7,Tuesday,,77.40086207,0,8.305291667,3.706208333,46.61104167,19.12633333,77.40086207
Sanathnagar,02-08-2023,0.871154167,6.98185,19.80416667,,51.95833333,53.57666667,8.696216667,2023,2,8,Wednesday,,86.41235632,0,8.7273125,10.87027083,43.55770833,19.80416667,86.41235632
Sanathnagar,02-09-2023,0.986608338,8.251633333,19.943,,60.25,48.60958333,3.839391629,2023,2,9,Thursday,,98.43965517,0,10.31454167,4.799239536,49.33041688,19.943,98.43965517
Sanathnagar,02-10-2023,1.108741667,11.09670004,21.42933333,,58.29166667,41.8425,5.088258333,2023,2,10,Friday,,97.11350575,0,13.87087505,6.360322917,56.32834167,21.42933333,97.11350575
Sanathnagar,02-11-2023,1.457966667,15.61966667,20.678,,72.45833333,40.03583333,7.230108333,2023,2,11,Saturday,,140.1163793,0,19.52458333,9.037635417,73.44036667,20.678,140.1163793
Sanathnagar,02-12-2023,1.561016667,11.47661667,20.02466667,,71.125,42.19333333,5.196333333,2023,2,12,Sunday,,135.5646552,0,14.34577083,6.495416667,78.48981667,20.02466667,135.5646552
Sanathnagar,2/13/2023,0.706560417,4.66475,19.88583333,,23.25,39.62416667,2.110191667,2023,2,13,Monday,,38.75,0,5.8309375,2.637739583,35.32802083,19.88583333,38.75
Sanathnagar,2/14/2023,0.898347917,9.997683292,18.5465,,51.20833333,36.85041667,4.519499958,2023,2,14,Tuesday,,85.14511494,0,12.49710411,5.649374948,44.91739583,18.5465,85.14511494
Sanathnagar,2/15/2023,1.016664583,11.26903333,19.14266667,,58.375,36.23833333,5.155941708,2023,2,15,Wednesday,,97.25431034,0,14.08629167,6.444927135,51.81656458,19.14266667,97.25431034
Sanathnagar,2/16/2023,1.031454167,12.18161667,19.19166667,,70.16666667,36.69208333,5.371,2023,2,16,Thursday,,132.2931034,0,15.22702083,6.71375,52.54125417,19.19166667,132.2931034
Sanathnagar,2/17/2023,1.136889583,11.89256667,19.33866667,,87.58333333,37.945,5.445233375,2023,2,17,Friday,,191.75,0,14.86570833,6.806541719,57.70758958,19.33866667,191.75
Sanathnagar,2/18/2023,1.279060425,10.15748342,18.277,,69.33333333,46.905,4.633033292,2023,2,18,Saturday,,129.4482759,0,12.69685427,5.791291615,64.67396083,18.277,129.4482759
Sanathnagar,2/19/2023,0.882127083,7.394666708,18.09733333,,43.95833333,54.25625,3.277183333,2023,2,19,Sunday,,72.89511494,0,9.243333385,4.096479167,44.10635417,18.09733333,72.89511494
Sanathnagar,2/20/2023,1.0104625,9.372583292,18.85683333,,62.04166667,50.79583333,4.320816671,2023,2,20,Monday,,104.5560345,0,11.71572911,5.401020839,51.5126625,18.85683333,104.5560345
Sanathnagar,2/21/2023,1.055785421,10.37994996,19.14266667,,61.125,43.675,4.849183292,2023,2,21,Tuesday,,101.4267241,0,12.97493745,6.061479115,53.73348562,19.14266667,101.4267241
Sanathnagar,2/22/2023,1.446993754,13.84933333,19.87766667,,86.375,42.98708333,6.498691667,2023,2,22,Wednesday,,187.625,0,17.31166667,8.123364583,72.90269395,19.87766667,187.625
Sanathnagar,2/23/2023,1.168377083,8.940183292,20.335,,67.70833333,42.73291667,4.130866667,2023,2,23,Thursday,,123.9008621,0,11.17522911,5.163583333,59.25047708,20.335,123.9008621
Sanathnagar,2/24/2023,1.0992,10.63218333,19.93483333,,60.83333333,44.74875,4.822983333,2023,2,24,Friday,,100.4310345,0,13.29022917,6.028729167,55.8608,19.93483333,100.4310345
Sanathnagar,2/25/2023,1.082502083,12.10798338,21.32316667,,26.29166667,39.925,5.56095,2023,2,25,Saturday,,43.81944444,0,15.13497922,6.9511875,55.04260208,21.32316667,55.04260208
Sanathnagar,2/26/2023,1.525235417,12.09779996,19.38766667,,29.45833333,39.49166667,5.627541667,2023,2,26,Sunday,,49.09722222,0,15.12224995,7.034427083,76.73653542,19.38766667,76.73653542
Sanathnagar,2/27/2023,0.847300004,7.906183333,19.86133333,,17.875,39.49333333,3.6156,2023,2,27,Monday,,29.79166667,0,9.882729167,4.5195,42.36500021,19.86133333,42.36500021
Sanathnagar,2/28/2023,0.809610417,10.37603333,19.649,,16.33333333,42.91166667,4.962716667,2023,2,28,Tuesday,,27.22222222,0,12.97004167,6.203395833,40.48052083,19.649,40.48052083
Zoo Park,02-01-2023,1.218947917,35.71138333,14.77921667,289.875,131.7083333,62.09166667,5.474708333,2023,2,1,Wednesday,,309.2180233,239.875,44.63922917,6.843385417,61.72844792,14.77921667,309.2180233
Zoo Park,02-02-2023,0.922679175,39.68288333,14.57341667,235.0833333,93.08333333,52.24166667,4.335008333,2023,2,2,Thursday,,208.112069,190.0889262,49.60360417,5.418760417,46.13395875,14.57341667,208.112069
Zoo Park,02-03-2023,1.067235417,41.8817,14.53585,232.1666667,80.75,45.4875,4.908133333,2023,2,3,Friday,,168.4224138,188.1510067,52.10777692,6.135166667,54.29453542,14.53585,188.1510067
Zoo Park,02-04-2023,1.211314583,46.55585,15.13936667,322.0416667,115.4166667,52.45833333,3.9693,2023,2,4,Saturday,,284.3534483,272.0416667,57.98042692,4.961625,61.35441458,15.13936667,284.3534483
Zoo Park,02-05-2023,1.27810625,45.46388333,15.15325,296.25,118.2916667,53.85833333,4.1265,2023,2,5,Sunday,,294.1681034,246.25,56.6084688,5.158125,64.62720625,15.15325,294.1681034
Zoo Park,02-06-2023,0.999489587,42.25926667,15.04218333,262.9166667,98.29166667,59.025,4.010783333,2023,2,6,Monday,,225.8922414,212.9166667,52.58215556,5.013479167,49.97447938,15.04218333,225.8922414
Zoo Park,02-07-2023,0.8220146,37.50913333,15.2292,217.875,81.04166667,58.34583333,4.06755,2023,2,7,Tuesday,,169.4181034,178.6552013,46.88641667,5.0844375,41.10073,15.2292,178.6552013
Zoo Park,02-08-2023,0.866383338,37.49503333,15.54525,234.25,88.75,58,4.2837,2023,2,8,Wednesday,,195.7327586,189.5352349,46.86879167,5.354625,43.31916688,15.54525,195.7327586
Zoo Park,02-09-2023,1.107310417,37.81698333,15.08383333,294.5833333,95.85714286,57.1625,4.568625,2023,2,9,Thursday,,217.5812808,244.5833333,47.27122917,5.71078125,56.25821042,15.08383333,244.5833333
Zoo Park,02-10-2023,1.162652088,37.8397,14.93846667,257.3333333,97.875,53.9,4.410333333,2023,2,10,Friday,,224.4698276,207.3333333,47.299625,5.512916667,58.96995229,14.93846667,224.4698276
Zoo Park,02-11-2023,1.217516667,42.1731,14.77023333,295.7916667,113.125,51.04583333,5.012933333,2023,2,11,Saturday,,276.5301724,245.7916667,52.47389487,6.266166667,61.65831667,14.77023333,276.5301724
Zoo Park,02-12-2023,1.215608333,41.05136667,15.27411667,212.2916667,92.91666667,50.72083333,4.260775,2023,2,12,Sunday,,207.5431034,174.9454698,51.06453761,5.32596875,61.56480833,15.27411667,207.5431034
Zoo Park,2/13/2023,0.743295833,41.68821667,14.57995,192.5833333,55.33333333,40.44166667,3.926725,2023,2,13,Monday,,92.11494253,161.8506711,51.86468248,4.90840625,37.16479167,14.57995,161.8506711
Zoo Park,2/14/2023,1.0848875,42.88123333,14.90253333,259.0833333,94.08333333,47.9625,4.667966667,2023,2,14,Tuesday,,211.5258621,209.0833333,53.36360085,5.834958333,55.1594875,14.90253333,211.5258621
Zoo Park,2/15/2023,1.3024375,44.47923333,14.68121667,274.4166667,98.58333333,48.59166667,4.45618325,2023,2,15,Wednesday,,226.887931,224.4166667,55.37134444,5.570229063,65.8194375,14.68121667,226.887931
Zoo Park,2/16/2023,1.2451875,45.09023333,14.51461667,281.25,95.16666667,48.43333333,4.153791667,2023,2,16,Thursday,,215.2241379,231.25,56.13901111,5.192239583,63.0141875,14.51461667,231.25
Zoo Park,2/17/2023,1.3654125,40.35733333,15.27983333,321.375,111.25,51.25416667,4.657049958,2023,2,17,Friday,,270.1293103,271.375,50.19254701,5.821312448,68.9052125,15.27983333,271.375
Zoo Park,2/18/2023,1.101108338,45.81795,15.092,232.4166667,87.875,54.55416667,3.626516667,2023,2,18,Saturday,,192.7456897,188.3171141,57.05332179,4.533145833,55.95430854,15.092,192.7456897
Zoo Park,2/19/2023,0.796252092,40.73333333,16.66326667,168.375,66.41666667,60.05833333,3.7073,2023,2,19,Sunday,,119.4913793,145.7659396,50.66495726,4.634125,39.81260458,16.66326667,145.7659396
Zoo Park,2/20/2023,1.210121875,45.372625,35.754075,156.375,71.5,65.7375,4.275512506,2023,2,20,Monday,,136.8448276,137.7927852,56.4938109,5.344390633,61.29597188,35.754075,137.7927852
Zoo Park,2/21/2023,1.461783333,35.11213333,7.029866667,350.3333333,114.3333333,53,1.4148,2023,2,21,Tuesday,,280.6551724,300.164557,43.89016667,1.7685,73.62738333,7.029866667,300.164557
Zoo Park,2/22/2023,1.082979171,34.64135,14.34883333,237.5833333,98.41666667,50.97916667,3.711666667,2023,2,22,Wednesday,,226.3189655,191.75,43.3016875,4.639583333,55.06597937,14.34883333,226.3189655
Zoo Park,2/23/2023,0.987085417,34.15646667,15.70123333,232.2916667,95.95833333,49.46666667,4.717091667,2023,2,23,Thursday,,217.9267241,188.2340604,42.69558333,5.896364583,49.35427083,15.70123333,217.9267241
Zoo Park,2/24/2023,1.042904171,33.92068333,15.08628333,249.4166667,99.125,51.20416667,4.3361,2023,2,24,Friday,,228.737069,199.6124161,42.40085417,5.420125,53.10230437,15.08628333,228.737069
Zoo Park,2/25/2023,1.084410421,38.01046667,14.96868333,278.9166667,100.3333333,47.82083333,4.43435,2023,2,25,Saturday,,232.862069,228.9166667,47.51308333,5.5429375,55.13611062,14.96868333,232.862069
Zoo Park,2/26/2023,1.120191671,39.79803333,14.82413333,248.375,97.41666667,47.39583333,4.142875,2023,2,26,Sunday,,222.9051724,198.920302,49.74754167,5.17859375,56.88939187,14.82413333,222.9051724
Zoo Park,2/27/2023,0.818197917,38.56036667,15.31658333,188.9166667,70.78571429,45.875,3.601408333,2023,2,27,Monday,,134.4064039,159.4144295,48.20045833,4.501760417,40.90989583,15.31658333,159.4144295
Zoo Park,2/28/2023,0.815335421,39.13925,14.7294,194.625,71.27272727,47.2375,4.271691667,2023,2,28,Tuesday,,136.0689655,163.2072148,48.9240625,5.339614583,40.76677104,14.7294,163.2072148
Bollaram Industrial Area,12-01-2023,0.534810417,22.2216,39.36006667,71.625,44.375,63.82916667,9.917791792,2023,12,1,Friday,,73.59913793,71.625,27.777,12.39723974,26.74052083,39.36006667,73.59913793
Bollaram Industrial Area,12-02-2023,0.647402083,22.65948333,38.80718333,91.25,60.625,63.54166667,10.56296671,2023,12,2,Saturday,,99.71982759,91.25,28.32435417,13.20370839,32.37010417,38.80718333,99.71982759
Bollaram Industrial Area,12-03-2023,0.452752083,19.94366667,38.29595,55.83333333,32.75,64.30416667,12.12623333,2023,12,3,Sunday,,53.95689655,55.83333333,24.92958333,15.15779167,22.63760417,38.29595,55.83333333
Bollaram Industrial Area,12-04-2023,0.53385625,20.59696667,38.42498333,70.125,47.66666667,72.39166667,10.71907504,2023,12,4,Monday,,79.16091954,70.125,25.74620833,13.3988438,26.6928125,38.42498333,79.16091954
Bollaram Industrial Area,12-05-2023,0.479945833,18.3582,38.3915,40.54166667,33.83333333,87.09166667,10.59571667,2023,12,5,Tuesday,,55.78735632,40.54166667,22.94775,13.24464583,23.99729167,38.3915,55.78735632
Bollaram Industrial Area,12-06-2023,0.477560417,13.47646667,38.68713333,51.58333333,38.58333333,87.2875,10.64156667,2023,12,6,Wednesday,,63.81321839,51.58333333,16.84558333,13.30195833,23.87802083,38.68713333,63.81321839
Bollaram Industrial Area,12-07-2023,0.395502083,17.28111663,38.29105,44.29166667,25.70833333,87.30416667,10.98871675,2023,12,7,Thursday,,42.84722222,44.29166667,21.60139578,13.73589594,19.77510417,38.29105,44.29166667
Bollaram Industrial Area,12-08-2023,0.481377083,25.03533333,38.09015,64.58333333,38.875,74.1625,12.37840833,2023,12,8,Friday,,64.30603448,64.58333333,31.29416667,15.47301042,24.06885417,38.09015,64.58333333
Bollaram Industrial Area,12-09-2023,0.441302083,23.48041667,37.40905,73.45833333,39.375,66.86666667,12.08365837,2023,12,9,Saturday,,65.15086207,73.45833333,29.35052083,15.10457297,22.06510417,37.40905,73.45833333
Bollaram Industrial Area,12-10-2023,0.421741667,23.09736667,37.92355,70.875,40.95833333,60.86666667,12.86638333,2023,12,10,Sunday,,67.82614943,70.875,28.87170833,16.08297917,21.08708333,37.92355,70.875
Bollaram Industrial Area,12-11-2023,0.546260417,26.96076667,37.79288333,91.66666667,52.70833333,59.39583333,15.9165,2023,12,11,Monday,,87.6795977,91.66666667,33.70095833,19.895625,27.31302083,37.79288333,91.66666667
Bollaram Industrial Area,12-12-2023,0.495212504,28.64728333,37.91701667,89.83333333,47.16666667,60.075,15.43835,2023,12,12,Tuesday,,78.31609195,89.83333333,35.80910417,19.2979375,24.76062521,37.91701667,89.83333333
Bollaram Industrial Area,12/13/2023,0.5639125,27.93288333,38.17181667,96.91666667,55.70833333,63.35416667,12.22994171,2023,12,13,Wednesday,,92.74856322,96.91666667,34.91610417,15.28742714,28.195625,38.17181667,96.91666667
Bollaram Industrial Area,12/14/2023,0.536241671,26.18761667,38.97705,94,55.70833333,62.67916667,11.67100829,2023,12,14,Thursday,,92.74856322,94,32.73452083,14.58876036,26.81208354,38.97705,94
Bollaram Industrial Area,12/15/2023,0.630704167,31.87696667,38.1318,114,60.95833333,63.64166667,10.4538,2023,12,15,Friday,,100.8577586,109.6375839,39.84620833,13.06725,31.53520833,38.1318,109.6375839
Bollaram Industrial Area,12/16/2023,0.731368754,29.82541667,38.49113333,141.5416667,89,74.39166667,10.37738333,2023,12,16,Saturday,,196.5862069,127.9370805,37.28177083,12.97172917,36.56843771,38.49113333,196.5862069
Bollaram Industrial Area,12/17/2023,0.593014583,21.31293333,38.26655,119.125,78.91666667,68.07916667,11.21469171,2023,12,17,Sunday,,162.1637931,113.0427852,26.64116667,14.01836464,29.65072917,38.26655,162.1637931
Bollaram Industrial Area,12/18/2023,0.573454167,21.36698333,39.5283,121.0416667,82.75,60.46666667,17.84984167,2023,12,18,Monday,,175.25,114.3162752,26.70872917,22.31230208,28.67270833,39.5283,175.25
Bollaram Industrial Area,12/19/2023,0.634997917,23.00023333,38.22326667,118.2083333,79.04166667,60.25416667,20.30281667,2023,12,19,Tuesday,,162.5905172,112.4337248,28.75029167,25.37852083,31.74989583,38.22326667,162.5905172
Bollaram Industrial Area,12/20/2023,0.689385417,29.52853333,38.15221667,130.4583333,82.08333333,57.54583333,28.16718333,2023,12,20,Wednesday,,172.9741379,120.5729866,36.91066667,35.20897917,34.46927083,38.15221667,172.9741379
Bollaram Industrial Area,12/21/2023,0.7700125,34.12043333,38.02971667,143.4166667,81.41666667,50.4,29.60381667,2023,12,21,Thursday,,170.6982759,129.1828859,42.65054167,37.00477083,38.500625,38.02971667,170.6982759
Bollaram Industrial Area,12/22/2023,0.809133333,40.58214958,38.03461667,155.125,85.45833333,50.07916667,25.39980833,2023,12,22,Friday,,184.4956897,136.9622483,50.47500845,31.74976042,40.45666667,38.03461667,184.4956897
Bollaram Industrial Area,12/23/2023,0.866383333,33.12795,38.26246667,160.4583333,106.0416667,64.45833333,15.7331,2023,12,23,Saturday,,252.3491379,140.5058725,41.4099375,19.666375,43.31916667,38.26246667,252.3491379
Bollaram Industrial Area,12/24/2023,0.955120833,35.78736667,38.122,175.9166667,131.6666667,79.36666667,10.70925008,2023,12,24,Sunday,,309.1860465,150.7768456,44.73420833,13.3865626,47.75604167,38.122,309.1860465
Bollaram Industrial Area,12/26/2023,1.1908,38.43525714,38.1318,167.5714286,103.2857143,56.8625,11.78251429,2023,12,26,Tuesday,,242.9408867,145.232023,48.04407143,14.72814286,60.3492,38.1318,242.9408867
Bollaram Industrial Area,12/27/2023,0.796729171,23.77338333,38.33106667,128.125,92.79166667,70.94583333,9.876308333,2023,12,27,Wednesday,,207.1163793,119.022651,29.71672917,12.34538542,39.83645854,38.33106667,207.1163793
Bollaram Industrial Area,12/28/2023,0.765241667,24.30996667,38.71,128.0416667,90.625,71.5125,7.797775,2023,12,28,Thursday,,199.7198276,118.9672819,30.38745833,9.74721875,38.26208333,38.71,199.7198276
Bollaram Industrial Area,12/29/2023,0.6383375,24.21596667,38.28125,102.1666667,66.91666667,71.64583333,10.66776667,2023,12,29,Friday,,121.1982759,101.7751678,30.26995833,13.33470833,31.916875,38.28125,121.1982759
Bollaram Industrial Area,12/30/2023,0.658852083,24.60841667,38.20611667,103.6666667,67.125,68.10833333,10.14704167,2023,12,30,Saturday,,121.9094828,102.7718121,30.76052083,12.68380208,32.94260417,38.20611667,121.9094828
Bollaram Industrial Area,12/31/2023,0.65694375,19.5708,38.2984,100.125,69.83333333,66.98333333,10.65575842,2023,12,31,Sunday,,131.1551724,100.4186242,24.4635,13.31969802,32.8471875,38.2984,131.1551724
